"","Company.Name","Address","City","State","ZIP.Code","Phone.Number.Combined","Primary.SIC.Code","Primary.SIC.Description","SIC.Code.1","SIC.Code.1.Description","Latitude","Longitude"
"167","Compare Foods","421 E 2nd St","Clayton","NC",27520,"(919) 553-6473",541105,"Grocers-Retail",541101,"Food Markets",35.649121,-78.456916
"168","Compare Foods","1000 N Miami Blvd # 209","Durham","NC",27703,"(919) 680-0300",541105,"Grocers-Retail",541104,"Food Products-Retail",35.993456,-78.868094
"169","Compare Foods","1233 University Dr","Durham","NC",27707,"(919) 419-8346",541105,"Grocers-Retail",541105,"Grocers-Retail",35.985157,-78.909571
"170","Compare Foods","2000 Avondale Dr # A","Durham","NC",27704,"(919) 220-9638",541105,"Grocers-Retail",541105,"Grocers-Retail",36.017776,-78.88674
"171","Compare Foods","826 S 3rd St","Smithfield","NC",27577,"(919) 934-4240",541105,"Grocers-Retail",541105,"Grocers-Retail",35.500312,-78.35251
"172","Compare Foods Inc","410 W Gannon Ave","Zebulon","NC",27597,"(919) 269-9481",541105,"Grocers-Retail",541105,"Grocers-Retail",35.821607,-78.322794
"173","Compares Food Inc","1126 S Pollock St","Selma","NC",27576,"(919) 202-5820",541104,"Food Products-Retail",541104,"Food Products-Retail",35.527865,-78.294018
"174","Concessions","150 Fayetteville St","Raleigh","NC",27601,"(919) 829-0213",541103,"Convenience Stores",541103,"Convenience Stores",35.778726,-78.639698
"175","Convenience","7617 Poole Rd","Raleigh","NC",27610,"(919) 261-9052",541103,"Convenience Stores",541103,"Convenience Stores",35.7542,-78.506334
"176","Cool Mart","8559 Chapel Hill Rd","Cary","NC",27513,"(919) 467-0404",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.791408,-78.782845
"177","Corner Grocery","9602 Poole Rd","Knightdale","NC",27545,"(919) 266-6753",541105,"Grocers-Retail",541101,"Food Markets",35.746924,-78.446648
"178","Coryea Corner Store","14632 NC Highway 50 N","Garner","NC",27529,"(919) 773-4500",541103,"Convenience Stores",541103,"Convenience Stores",35.570315,-78.592571
"179","Costco","1510 N Pointe Dr","Durham","NC",27705,"(919) 220-2770",531110,"Wholesale Clubs",422509,"Warehouses",36.029195,-78.914502
"180","Costco","2838 Wake Forest Rd","Raleigh","NC",27609,"(919) 755-2801",531110,"Wholesale Clubs",531102,"Department Stores",35.818298,-78.622308
"181","Country Corner Grocery","604 Jones Dairy Rd","Wake Forest","NC",27587,"(919) 554-0461",541105,"Grocers-Retail",541105,"Grocers-Retail",35.960327,-78.485595
"182","Country Gas & Grocery","4709 NC Highway 50 S","Benson","NC",27504,"(919) 894-8225",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.348327,-78.484802
"183","Country Mart","1108 NC Highway 242 N","Benson","NC",27504,"(919) 894-3121",541105,"Grocers-Retail",541103,"Convenience Stores",35.389272,-78.542927
"184","Crabtree Valley Bp","4123 Glenwood Ave","Raleigh","NC",27612,"(919) 787-4177",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.83728,-78.673278
"185","Croasdaile BP","1815 Hillandale Rd","Durham","NC",27705,"(919) 309-4074",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.029395,-78.938037
"186","Crossroad Express Shop","1007 N Miami Blvd","Durham","NC",27703,"(919) 682-6600",541103,"Convenience Stores",541103,"Convenience Stores",35.993274,-78.870065
"187","Crowleys Mini Mart","3037 Medlin Dr","Raleigh","NC",27607,"(919) 781-2955",541103,"Convenience Stores",541103,"Convenience Stores",35.809676,-78.675941
"188","Crown Express","1210 New Bern Ave","Raleigh","NC",27610,"(919) 828-5293",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.779479,-78.621093
"189","Crown Petroleum","1001 S Miami Blvd","Durham","NC",27703,"(919) 596-5070",541103,"Convenience Stores",541103,"Convenience Stores",35.965029,-78.846469
"190","Cruisers","3578 Hillsborough Rd","Durham","NC",27705,"(919) 383-0999",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.022652,-78.953136
"191","Cruisers","4706 Apex Hwy","Durham","NC",27713,"(919) 544-7674",541103,"Convenience Stores",541103,"Convenience Stores",35.914547,-78.915051
"192","Cruisers","7220 Six Forks Rd","Raleigh","NC",27615,"(919) 847-2606",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.878644,-78.644977
"193","Cruizers","1205 NE Maynard Rd","Cary","NC",27513,"(919) 466-0308",754201,"Car Washing & Polishing",541103,"Convenience Stores",35.79469,-78.762911
"194","Cruizers","1010 Raleigh Rd","Chapel Hill","NC",27517,"(919) 929-9101",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.907836,-79.024163
"195","Cruizers","1860 Martin Luther King Blvd","Chapel Hill","NC",27514,"(919) 967-2000",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.966599,-79.058787
"196","Cruizers","100 Latta Rd","Durham","NC",27712,"(919) 477-0666",554101,"Service Stations-Gasoline & Oil",131101,"Oil & Gas Producers",36.077571,-78.910648
"197","Cruizers","1914 Sedwick Rd","Durham","NC",27713,"(919) 806-3458",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.889536,-78.897741
"198","Cruizers","3446 Hillsborough Rd","Durham","NC",27705,"(919) 309-0499",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.020324,-78.94776
"199","Cruizers","4401 N Roxboro St","Durham","NC",27704,"(919) 471-6924",554101,"Service Stations-Gasoline & Oil",131101,"Oil & Gas Producers",36.054321,-78.903625
"200","Cruizers","13250 Falls Of Neuse Rd # R","Raleigh","NC",27614,"(919) 554-3165",554101,"Service Stations-Gasoline & Oil",492501,"Gas Companies",35.941641,-78.560423
"201","Cruizers","8105 Falls Of Neuse Rd","Raleigh","NC",27615,"(919) 846-6061",541103,"Convenience Stores",541103,"Convenience Stores",35.894287,-78.623718
"202","Cruizers","413 S Main St","Rolesville","NC",27571,"(919) 554-0720",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.905978,-78.46327
"203","Cruizers","12500 Capital Blvd","Wake Forest","NC",27587,"(919) 569-0634",554101,"Service Stations-Gasoline & Oil",492501,"Gas Companies",35.986328,-78.534301
"204","Cruizers 43","1950 US 15 501 S","Chapel Hill","NC",27517,"(919) 933-2893",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.855202,-79.062216
"205","Dahir Brother's Inc","9360 Falls Of Neuse Rd","Raleigh","NC",27615,"(919) 847-3201",541103,"Convenience Stores",541103,"Convenience Stores",35.901173,-78.604264
"206","Dairy Delight","1058 W Club Blvd # 572","Durham","NC",27701,"(919) 286-1233",581203,"Ice Cream Parlors",545102,"Yogurt",36.019627,-78.910849
"207","Dash N Convenient Store","1312 N Arendell Ave","Zebulon","NC",27597,"(919) 269-6998",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.838773,-78.324083
"208","Dave's Gas & Grill","14791 NC 210 Hwy","Angier","NC",27501,"(919) 894-4679",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.520301,-78.602285
"209","David Pace's Grocery","5244 Covered Bridge Rd","Clayton","NC",27527,"(919) 553-5165",541105,"Grocers-Retail",541105,"Grocers-Retail",35.69023,-78.399716
"210","Denny's","7021 NC Highway 751 # 901","Durham","NC",27707,"(919) 908-1006",581208,"Restaurants",541104,"Food Products-Retail",35.917386,-78.960851
"211","Discount Groceries Plus","117 S Market St","Benson","NC",27504,"(919) 207-1103",541105,"Grocers-Retail",541105,"Grocers-Retail",35.378753,-78.548417
"212","Discount Mart","3011 Fayetteville St","Durham","NC",27707,"(919) 686-0456",541103,"Convenience Stores",541103,"Convenience Stores",35.963404,-78.90752
"213","Divine Foods","4812 Timberwood Trl","Efland","NC",27243,"(919) 563-6696",541104,"Food Products-Retail",541104,"Food Products-Retail",36.058754,-79.200303
"214","Dollar Depot","215 Aversboro Rd","Garner","NC",27529,"(919) 977-3485",541103,"Convenience Stores",533101,"Variety Stores",35.67179,-78.582825
"215","Dollar General","2236 Zebulon Rd","Zebulon","NC",27597,"(919) 375-2181",533101,"Variety Stores",531102,"Department Stores",35.846997,-78.31454
"216","Dollar Tree","3600 N Duke St # 40","Durham","NC",27704,"(919) 477-9595",533101,"Variety Stores",531102,"Department Stores",36.049524,-78.904704
"217","Dollar Tree","619 Hampton Pt","Hillsborough","NC",27278,"(919) 245-3078",533101,"Variety Stores",531102,"Department Stores",36.057159,-79.082279
"218","Dollar Tree","906 Gateway Commons Cir","Wake Forest","NC",27587,"(919) 556-6420",533101,"Variety Stores",504604,"Restaurant Equipment & Supplies (Whls)",35.965604,-78.496209
"219","Dolphins","5016 Commons Hill Dr","Cary","NC",27519,"(919) 461-3780",541103,"Convenience Stores",541103,"Convenience Stores",35.802001,-78.872168
"220","Dominion Retail Enterprise","4640 Hillsborough Rd","Durham","NC",27705,"(919) 309-9994",541103,"Convenience Stores",541103,"Convenience Stores",36.033355,-78.97915
"221","Don Juan Food Market","4005 New Bern Ave # 103b","Raleigh","NC",27610,"(919) 255-3301",541103,"Convenience Stores",541103,"Convenience Stores",35.799159,-78.568329
"222","Don Lee's Grocery","13718 NC 50 Hwy N","Willow Spring","NC",27592,"(919) 894-4166",541105,"Grocers-Retail",541105,"Grocers-Retail",35.557761,-78.594821
"223","Dong Woo Inc","401 E Lakewood Ave # A","Durham","NC",27707,"(919) 680-4282",541105,"Grocers-Retail",514105,"Grocers-Wholesale",35.987711,-78.899974
"224","Drop-In Food Store Sunoco","208 E Main St","Clayton","NC",27520,"(828) 245-1252",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.652227,-78.458067
"225","Duke University Stores","125 Science Dr # 39aa","Durham","NC",27708,"(919) 684-2065",541103,"Convenience Stores",541103,"Convenience Stores",36.001622,-78.942864
"226","Dunkin' Donuts","1213 Martin Luther King Jr Blv","Chapel Hill","NC",27514,"(919) 929-7855",546105,"Doughnuts",541103,"Convenience Stores",35.947673,-79.05924
"227","Durham Food World","401 E Lakewood Ave # A","Durham","NC",27707,"(919) 680-4282",541105,"Grocers-Retail",541105,"Grocers-Retail",35.987711,-78.899974
"228","Dutch Quality Outdoor Furn","30 Allen Rd","Clayton","NC",27520,"(919) 553-9836",571201,"Furniture-Outdoor",541101,"Food Markets",35.571664,-78.535088
"229","E J U Foods LLC","1233 University Dr","Durham","NC",27707,"(919) 419-8346",541104,"Food Products-Retail",541104,"Food Products-Retail",35.985157,-78.909571
"230","E Norris Bailey & Sons","6708 Zebulon Rd","Wake Forest","NC",27587,"(919) 556-5913",541105,"Grocers-Retail",541105,"Grocers-Retail",35.949526,-78.422532
"231","E P Mart","7604 Knightdale Blvd","Knightdale","NC",27545,"(919) 217-9950",541103,"Convenience Stores",541103,"Convenience Stores",35.798066,-78.474329
"232","E P Mart","4801 Atlantic Ave","Raleigh","NC",27616,"(919) 873-9360",554101,"Service Stations-Gasoline & Oil",492501,"Gas Companies",35.849584,-78.601929
"233","E Z Way","3700 New Bern Ave","Raleigh","NC",27610,"(919) 231-9320",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.79731,-78.57679
"234","Eagle's Gas Station","7008 Gb Alford Hwy","Holly Springs","NC",27540,"(919) 557-8277",541103,"Convenience Stores",541103,"Convenience Stores",35.636985,-78.831484
"235","Eagles","620 Hampton Pt","Hillsborough","NC",27278,"(919) 732-3676",541103,"Convenience Stores",541103,"Convenience Stores",36.056977,-79.082807
"236","Eagles","2003 W Cary Pkwy","Morrisville","NC",27560,"(919) 463-9192",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.805945,-78.812047
"237","Eagles","8411 Capital Blvd","Raleigh","NC",27616,"(919) 954-0506",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.89447,-78.559509
"238","Eagles","8710 Glenwood Ave # 102","Raleigh","NC",27617,"(919) 781-5259",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.887329,-78.744079
"239","Earth Fare","951 Morrisville Pkwy","Morrisville","NC",27560,"(919) 388-2389",541105,"Grocers-Retail",541105,"Grocers-Retail",35.809787,-78.817871
"240","Earth Fare","10341 Moncreiffe Rd","Raleigh","NC",27617,"(919) 433-1390",541105,"Grocers-Retail",541105,"Grocers-Retail",35.899697,-78.791461
"241","Easy Street Market","7220 Six Forks Rd","Raleigh","NC",27615,"(919) 847-2614",541103,"Convenience Stores",541103,"Convenience Stores",35.878644,-78.644977
"242","Edwards Food Store Iga","6050 US Highway 301 S","Four Oaks","NC",27524,"(919) 963-2015",541105,"Grocers-Retail",541105,"Grocers-Retail",35.435213,-78.432331
"243","Edwards IGA","721 N Brightleaf Blvd # 1","Smithfield","NC",27577,"(919) 934-0727",541105,"Grocers-Retail",541105,"Grocers-Retail",35.515334,-78.329635
"244","Efland Supermarket","3419 US Highway 70 W","Efland","NC",27243,"(919) 732-8313",541105,"Grocers-Retail",541105,"Grocers-Retail",36.081772,-79.168178
"245","El Atoron","1109 N Miami Blvd","Durham","NC",27703,"(919) 680-6561",541105,"Grocers-Retail",541105,"Grocers-Retail",35.994666,-78.871107
"246","El Caracol","824 N Brightleaf Blvd","Smithfield","NC",27577,"(919) 209-0087",541105,"Grocers-Retail",541105,"Grocers-Retail",35.515298,-78.326385
"247","El Mandado Supermercados","4020 Capital Blvd # 148","Raleigh","NC",27604,"(919) 878-1800",541105,"Grocers-Retail",541105,"Grocers-Retail",35.835718,-78.579854
"248","El Pollo Rico Market","3901 Capital Blvd # 173","Raleigh","NC",27604,"(919) 431-9985",541103,"Convenience Stores",541103,"Convenience Stores",35.83486,-78.584927
"249","El Ranchito","3110 New Bern Ave # 112","Raleigh","NC",27610,"(919) 255-3202",541105,"Grocers-Retail",541105,"Grocers-Retail",35.788513,-78.586608
"250","El Rodeo","110 Boone Square St # 1","Hillsborough","NC",27278,"(919) 245-0214",541105,"Grocers-Retail",541105,"Grocers-Retail",36.063249,-79.101032
"251","El Super","927 Durham Rd # 108","Wake Forest","NC",27587,"(919) 554-6578",541105,"Grocers-Retail",541105,"Grocers-Retail",35.97615,-78.540946
"252","Eno BP","5292 N Roxboro Rd","Durham","NC",27712,"(919) 471-4148",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.077154,-78.909171
"253","Erwin Oil Co","1201 Laura Village Rd","Apex","NC",27523,"(919) 387-7351",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.748452,-78.835495
"254","Erwin Oil Co","701 Washington St","Durham","NC",27701,"(919) 834-8889",874130,"Management Services",517203,"Diesel Fuel (Whls)",36.004198,-78.90287
"255","Erwin Oil Co","960 Airport Blvd","Morrisville","NC",27560,"(919) 319-7367",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.858135,-78.820928
"256","Erwin Oil Co Inc","952 W Chatham St","Cary","NC",27511,"(919) 460-9922",554101,"Service Stations-Gasoline & Oil",131101,"Oil & Gas Producers",35.775695,-78.802124
"257","Express Food Mart","201 E Geer St","Durham","NC",27701,"(919) 682-2612",541105,"Grocers-Retail",541101,"Food Markets",36.003518,-78.892798
"258","Express Lane","601 NC Highway 54 W","Chapel Hill","NC",27516,"(919) 967-7451",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.924408,-79.122378
"259","Express Mart","305 N Main St","Fuquay Varina","NC",27526,"(919) 567-1097",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.588317,-78.799987
"260","Exxon","1205 NE Maynard Rd","Cary","NC",27513,"(919) 466-0360",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.79469,-78.762911
"261","Exxon","1603 S Alston Ave","Durham","NC",27707,"(919) 688-7642",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.97063,-78.893417
"262","Exxon","302 N Main St","Fuquay Varina","NC",27526,"(919) 567-3003",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.5885,-78.799377
"263","EZ Mart Co","4604 Mentone Way","Raleigh","NC",27612,"(919) 787-7564",541103,"Convenience Stores",541103,"Convenience Stores",35.844307,-78.67105
"264","Falls Lake Mini Mart","2713 Durham Rd","Wake Forest","NC",27587,"(919) 556-1291",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.981173,-78.61364
"265","Falls Point Food Corp","9660 Falls Of Neuse Rd # 138","Raleigh","NC",27615,"(919) 848-8666",581208,"Restaurants",514101,"Food Products (Whls)",35.905258,-78.600244
"266","Family Fare","6007 Farrington Rd","Chapel Hill","NC",27517,"(919) 490-6464",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.911546,-78.983109
"267","Family Fare","2502 Durham Chapel Hill Blvd","Durham","NC",27707,"(919) 489-3481",541105,"Grocers-Retail",541103,"Convenience Stores",35.975053,-78.92571
"268","Family Fare","5800 Duraleigh Rd # 100","Raleigh","NC",27612,"(919) 881-7768",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.856252,-78.711676
"269","Family Fare Convenience Store","801 Broad St","Durham","NC",27705,"(919) 416-8853",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.010229,-78.919933
"270","Family's Minimart","529 Haywood St","Raleigh","NC",27601,"(919) 832-5195",541103,"Convenience Stores",541103,"Convenience Stores",35.772821,-78.628095
"271","Far East Market","2265 New Hope Church Rd","Raleigh","NC",27604,"(919) 872-7489",541107,"Grocers-Ethnic Foods",541105,"Grocers-Retail",35.834983,-78.600092
"272","Farm House","101 Dickens Rd","Fuquay Varina","NC",27526,"(919) 552-6244",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.616087,-78.81128
"273","Fas Pik Brothers Inc","825 Brogden Rd","Smithfield","NC",27577,"(919) 934-0221",541103,"Convenience Stores",541103,"Convenience Stores",35.49335,-78.347378
"274","Fast Food","1816 Mason Rd","Durham","NC",27712,"(919) 477-0546",541103,"Convenience Stores",541103,"Convenience Stores",36.124993,-78.941968
"275","Fast Food Mart","2106 Broad St","Durham","NC",27705,"(919) 220-2511",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.027826,-78.913223
"276","Fast Food Mart","2947 Chapel Hill Rd","Durham","NC",27707,"(919) 493-5346",541103,"Convenience Stores",541103,"Convenience Stores",35.968473,-78.939617
"277","Fast Food Mart","5801 N Roxboro Rd","Durham","NC",27712,"(919) 477-1845",541103,"Convenience Stores",541103,"Convenience Stores",36.101584,-78.910759
"278","Fast Food Mart","2285 New Hope Church Rd","Raleigh","NC",27604,"(919) 876-1666",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.835228,-78.599544
"279","Fast Pik Food Mart","903 Lexington Ct","Cary","NC",27511,"(919) 828-3381",541103,"Convenience Stores",541103,"Convenience Stores",35.782257,-78.761945
"280","Fast Pik Food Mart","1815 Garner Rd","Raleigh","NC",27610,"(919) 828-3381",541105,"Grocers-Retail",541105,"Grocers-Retail",35.756356,-78.631274
